linux<><>2016/11/14(月) 11:14:22.33 ID:OMr4mKN2<> 話題にぴったりのスレッドがなかったのでたてました。 <br> <br> 今迄ずっとWindowをメインで使ってきましたが、Windows10になって不満を極度に感じるようになりました。 <br> かなりの頻度で再起動をともなう更新が強制され、その間PCの使用ができなくなるわけです。 <br> 大規模なアップデートの際には1時間程度使えないこともありました。 <br> また、再起動に際して待機中プログラムを勝手に終了され、許せない思いです。 <br> <br> 最近、Linuxデスクトップをメインで使うようになりました。 <br> やっと懐かしい感覚を得られるようになりました。自分でPCをコントロールできる感覚です。 <br> ずっとWindowsにその感覚を取り上げられていたわけです。 <br> <br> 今や必要なサービスはブラウザさえあればほとんど受けることができます。 <br> オフィスソフトもLibreOfficeという素晴らしいものがあります。 <br> もう普段のデスクトップ環境としてLinuxデスクトップを選んでも差し支えありません。 <br> <br> こういう気付きをみなさんで共有しましょう！ <>WindowsやめてLinuxデスクトップ！ [無断転載禁止]&#169;2ch.net 
linux<><>2016/11/14(月) 11:18:48.59 ID:OMr4mKN2<> CentOS 7（+ MATE）だけど、Chromeも、LibreOffice 5も導入できて使えた。 <br> Chromiumも導入して、Googleの複数のアカウントをそれぞれで使っている。 <br> <br> とても快適。 <>
linux<><>2016/11/14(月) 11:28:06.30 ID:OMr4mKN2<> 上記の環境で、後気付いた点↓ <br> <br> Wifiも問題なくつかえる。 <br> 日本語入力もok。 <br> スリープも出来る。 <br> メモリの使用量、CPUの使用率も低い。 <br> Gmailの反応がとても速くなった。 <br> システムの起動が早い。 <br> Windowsとのデュアルブートも可能（設定が必要） <>
linux<><>2016/11/14(月) 11:29:13.41 ID:OMr4mKN2<> ドライバ（PPDファイル）さえあればプリンタの導入も問題無。 <>
login:Penguin<>sage<>2017/02/03(金) 12:27:15.29 ID:1J/ImmAt<> <a href="../test/read.cgi/linux/1479089662/295" rel="noopener noreferrer" target="_blank">&gt;&gt;295</a> <br> サポートの当てもないのに採用しちゃったらそうなるよね <br> オープンソースだからコミッタいるレベルの技術力のある会社とか、その代理店にサポート頼まないとだめだよね。 <br> 果たしてそういう会社は日本にいくつあるのか、そしてMSのライセンスより安く済む会社は...って考えるとMSのままでいいやってなるんだろう。 <br> <br> たがらこそ目先のコスト削減だけじゃなくてOSSに理解があるベンダを育てる意味でも、役所が率先してやるべきだと思うね <>
login:Penguin<>sage<>2017/02/03(金) 13:26:57.54 ID:jOdD/Rh2<> <a href="../test/read.cgi/linux/1479089662/296" rel="noopener noreferrer" target="_blank">&gt;&gt;296</a> <br> 賛成！ <>
login:Penguin<>sage<>2017/02/03(金) 16:15:18.88 ID:jOdD/Rh2<> 無償であること以外に、LibreOfficeのオープンドキュメントを使うことによって、 <br> メリットがあるということが知れ渡ってそしてそれを享受できるようになれば良いとも思う。 <br> たとえば、odsファイルって、OSSの検索エンジン（なんだったかな。）でしっかりと内容までインデックス作成されるんだよね。 <br> つまり、odsファイルなどのオープンドキュメントで文書が作成されると、OSSのローカル検索エンジンをつかって、 <br> 文書管理データベースができるようになるというわけだ。 <br> <br> こうして、ベースでLibreOfficeが使われて、互換性程度にMSのドキュメントが使われるなったらよいのにな。 <br> オフィスソフトウェアにおいてはMSには先を越されてしまったのが痛かった。 <>
login:Penguin<>sage<>2017/02/03(金) 19:18:12.66 ID:fAnJ+BdD<> <a href="../test/read.cgi/linux/1479089662/298" rel="noopener noreferrer" target="_blank">&gt;&gt;298</a> <br> MSOfficeに無いと思ってる時点でダメだと思うｗ <>
login:Penguin<>sage<>2017/02/03(金) 20:29:30.23 ID:sB2bYNdM<> それよりも大規模導入だと展開と保守の方が気になるんだけど、SCCMっぽいものってあるんだろうか。 <br> あとRMS。 <br> <br> 課題はofficeの互換性だけじゃないと思うんだけども、そもそもここって所詮個人利用しか考えていないだろうし細かいこと考えたらハゲた。 <>
login:Penguin<>sage<>2017/02/04(土) 04:50:23.59 ID:7jjZoFQD<> MOSとかいう資格を作られたのが悪いというか、最大の敗因だな <br> それが分かる使えるってのが証明できちゃうし <>
login:Penguin<>sage<>2017/02/04(土) 07:48:53.15 ID:/6LIA/ZW<> <a href="../test/read.cgi/linux/1479089662/301" rel="noopener noreferrer" target="_blank">&gt;&gt;301</a> <br> 本屋にいっぱい並べられているわ、緑色の本ね。 <br> あれってどれくらいすごいんだろうね。いつも冷ややかな目をむけている。 <>
login:Penguin<>sage<>2017/02/04(土) 08:04:36.04 ID:JJYpEB0v<> 正直な話先越されたとか負けたとか言ってるが <br> 勝負相手にすらなってないよ <>
login:Penguin<>sage<>2017/02/04(土) 09:39:36.96 ID:/6LIA/ZW<> LibreOfficeの知名度があがったということですね <>
login:Penguin<>sage<>2017/02/04(土) 09:40:59.16 ID:9nbvx70d<> 何でそうなるんだよ <br> 今のLibreじゃ話にならん <>
login:Penguin<>sage<>2017/02/04(土) 09:49:06.01 ID:mvcecSd/<> 自分のスキル不足をモノのせいにするのカッコ悪い <br> そう言うときは <br> 僕にはMS Office以外使い方がわかりません <br> と言うのが正しい <br> 使い物になってる人も居るんだしね <br> 気を付けましょう <>
login:Penguin<>sage<>2017/02/04(土) 12:10:32.78 ID:oo9sCQEG<> LOは「これで十分なんだ！」と自分に言い聞かせて我慢しながら使うものだろｗ <>
login:Penguin<>sage<>2017/02/04(土) 12:28:46.00 ID:FkmuwuBT<> <a href="../test/read.cgi/linux/1479089662/306" rel="noopener noreferrer" target="_blank">&gt;&gt;306</a> <br> これ正気で言ってるのかな <br> 改行の仕方もキチガイみたいだし <>
login:Penguin<>sage<>2017/02/04(土) 14:35:19.22 ID:PXioPWvH<> <a href="../test/read.cgi/linux/1479089662/308" rel="noopener noreferrer" target="_blank">&gt;&gt;308</a> <br> 人(&amp;仕事場)によってはEmacs+TeXで十分。 <br> LibreOfficeで十分な奴もいれば、 <br> MSOfficeでないとダメな事もある。 <br> <br> 人によるよ <>
login:Penguin<>sage<>2017/02/04(土) 15:00:47.43 ID:mvcecSd/<> 古いマクロにしがみつかざるを得ない <br> Excel関数を使ったファイルを作り直せない <br> AccessベースのRDBMSで業務システムを組んでる <br> 企業なら昔から良くある話でリプレースする知力と体力がない <br> 個人でMS Officeでないと何て言ってるのは推して知るべし <>
login:Penguin<>sage<>2017/02/04(土) 15:35:20.19 ID:fBTtCcU6<> <a href="../test/read.cgi/linux/1479089662/309" rel="noopener noreferrer" target="_blank">&gt;&gt;309</a> <br> ツッコみたいのはそこじゃない <br> スキル不足云々のとこ <br> <br> こんなドマイナーな板に来ててLO使えないなんて人そうそう居るかね <>
login:Penguin<>sage<>2017/02/04(土) 15:45:50.82 ID:mvcecSd/<> ほらね <>
login:Penguin<>sage<>2017/02/04(土) 21:23:45.23 ID:/6LIA/ZW<> MS OfficeはLinuxでは使えない。 <br> LibreOfficeは、OSを問わない。 <br> ライセンスを気にせずにダウンロードしてインストールできるなんてなんて素晴らしいんだ！ <br> 普段からLibreOfficeつかっているが、MS Officeでなければできないことって思いつかないわ。 <>
login:Penguin<>sage<>2017/02/05(日) 19:59:36.97 ID:QhkhRmnG<> <a href="../test/read.cgi/linux/1479089662/313" rel="noopener noreferrer" target="_blank">&gt;&gt;313</a> <br> 使えるよ <>
login:Penguin<>sage<>2017/02/05(日) 22:17:06.97 ID:6V+JEBRq<> MS Office2003をwineで使ってるんだがw <>
login:Penguin<>sage<>2017/02/06(月) 00:26:15.16 ID:L0q2X2J/<> wineの動作確認一覧を見ていたら、ブロンズとか、ガーベージばかりだったぞ。 <br> 2010はゴールドだったけど、本当にまともに使えるのか？？ <br> プリンタのプレビューとか、漢字変換とか、システムよりの機能は怪しいように感じる。 <>
login:Penguin<><>2017/02/06(月) 16:42:26.14 ID:1gZQJYxC<> マイクロソフトがMSオフィスをLinuxで出したら、業務系中心に移動が起きる可能性はあるんだよな。ｗ <br> あと欲しいのは、Visual　Studioかな。Mac版出したし。 <>
login:Penguin<>sage<>2017/02/06(月) 22:08:43.09 ID:L0q2X2J/<> <a href="../test/read.cgi/linux/1479089662/317" rel="noopener noreferrer" target="_blank">&gt;&gt;317</a> <br> 移動って？Linuxに鞍替えのこと？ <>
login:Penguin<>sage<>2017/02/06(月) 22:37:44.28 ID:82DShSkb<> eclipseがあるのにvsいるか？ <>
login:Penguin<>sage<>2017/02/06(月) 23:12:46.48 ID:G00oMVuM<> ないんだな、それがw <>
login:Penguin<><>2017/02/07(火) 02:21:11.93 ID:jYPeWxkT<> <a href="../test/read.cgi/linux/1479089662/318" rel="noopener noreferrer" target="_blank">&gt;&gt;318</a> <br> そう。オフィスがMSサポートの上で動けば、その分OSライセンスのいらないLinuxはコスト削減になる。 <br> 数千台単位で導入してるとこは、それこそ巨額コストの削減ができるわけで。 <br> VSは商業用フレームワークを提供してくれるので、市販アプリの開発が楽にできる。優秀だよ。 <br> スマホアプリも書けるからな。次バージョンで軽くなるし。 <>
login:Penguin<>sage<>2017/02/07(火) 08:27:49.44 ID:bOlxZVAl<> まさに、このスレのタイトルのこと <>
login:Penguin<>sage<>2017/02/07(火) 10:02:41.60 ID:rhIBqg3s<> OS屋さんするよりはオフィス屋さんになればいいよ <>
login:Penguin<>sage<>2017/02/07(火) 23:35:46.28 ID:AvHQ3r+5<> <a href="../test/read.cgi/linux/1479089662/321" rel="noopener noreferrer" target="_blank">&gt;&gt;321</a> <br> &gt;そう。オフィスがMSサポートの上で動けば、その分OSライセンスのいらないLinuxはコスト削減になる。 <br> Windowsってね、犬厨が思っているほど高いものではないのよ。 <br> それにイニシャルコストを僅か数千円程度ケチるために、移行や教育、サポートのコスト増を招いたら意味無いよね <>
login:Penguin<>sage<>2017/02/08(水) 00:52:00.27 ID:lPCRKISI<> <a href="../test/read.cgi/linux/1479089662/321" rel="noopener noreferrer" target="_blank">&gt;&gt;321</a> <br> 考えが短絡的かつ斜め上すぎてショート回路がショート寸前って感じ <>
login:Penguin<>sage<>2017/02/08(水) 06:06:16.87 ID:lduvX7Fu<> <a href="../test/read.cgi/linux/1479089662/324" rel="noopener noreferrer" target="_blank">&gt;&gt;324</a> <br> 犬厨って 林檎 と 白 い お 父 さん犬 が大好きなアフォン厨の事ですよ。 <br> でもアッポレOSはWindowsと違って恐怖のie sysとA gent Baseに感染しないから、 <br> 身に覚えのない誤 認 逮 捕をされないんだお(笑) <>
login:Penguin<>sage<>2017/02/08(水) 07:20:22.05 ID:RWAClvjg<> <a href="../test/read.cgi/linux/1479089662/326" rel="noopener noreferrer" target="_blank">&gt;&gt;326</a> <br> こっちのスレでは初めてだよね？ <>
login:Penguin<>sage<>2017/02/09(木) 13:38:02.35 ID:SV4lbwbS<> windowsをやめるには、MS Officeからの離脱が可能なのかが争点になりそうです。 <br> 仮に離脱可能ならば、Linuxユーザーはかなり増えると思う。 <br> <br> <a href="../test/read.cgi/linux/1479089662/324" rel="noopener noreferrer" target="_blank">&gt;&gt;324</a> <br> &gt;イニシャルコストを僅か数千円程度ケチるために、移行や教育、サポートのコスト増を招いたら意味無いよね <br> <br> Linuxならシンクライアント化が容易になるよね。そうすると、中央でメンテナンスしてあげればいい。 <br> yum update -y をcronで回しておけばいいんじゃないか。 <br> 何かあったら、VNCでサポートしてあげればいいし。 <br> <br> 教育って言っても、マウスとキーボード、オフィスソフトウェア、メールソフト、その他、ITリテラシーについての教育くらいでしょ。 <br> うちは、Linuxでブラウジングやメールを使うようにしているけど、 <br> Windowsが使えたら難無く使えるようだよ。 <>
login:Penguin<>sage<>2017/02/09(木) 15:56:37.66 ID:Lf+OSkef<> MSOfficeからの離脱が争点かぁ。officeは取引先も使う物だからね。 <br> まず簡単には移行できないし、ふつーの職場であればoffice以外にも色々使うから。 <br> 職場の数だけ環境があるのだから、犬厨が思ってるほど簡単に移行できないよ。 <br> <br> &gt;教育って言っても、マウスとキーボード、オフィスソフトウェア、メールソフト、その他、ITリテラシーについての教育くらいでしょ。 <br> 初心者向けのPC口座じゃないんだからさ～。 <br> <br> &gt;教育って言っても、マウスとキーボード、オフィスソフトウェア、メールソフト、その他、ITリテラシーについての教育くらいでしょ。 <br> &gt;うちは、Linuxでブラウジングやメールを使うようにしているけど、 <br> うちって、自宅の話したって意味無いんだぜ～。 <>
login:Penguin<>sage<>2017/02/09(木) 20:33:28.15 ID:K/ZEFDgp<> <a href="../test/read.cgi/linux/1479089662/329" rel="noopener noreferrer" target="_blank">&gt;&gt;329</a> <br> 犬厨って（中略）無能だけど働き者の彼をそれ以上嬲らずに介錯してあげて（閑話休題）だお(笑) <>
login:Penguin<>sage<>2017/02/09(木) 20:52:02.26 ID:sYUBCV0M<> <a href="../test/read.cgi/linux/1479089662/330" rel="noopener noreferrer" target="_blank">&gt;&gt;330</a> <br> 犬厨って 林 檎 と 白 い お 父 さ ん 犬 が大好きなア フォ ン厨の事ですよ。 <br> でもアッポレOSはWindowsと違って恐怖のiesysとA gentBaseに感染しないから、 <br> 身に覚えのない誤 認 逮 捕をされないんだお(笑) <>
login:Penguin<>sage<>2017/02/09(木) 21:38:38.49 ID:r5PXRbpQ<> <a href="../test/read.cgi/linux/1479089662/331" rel="noopener noreferrer" target="_blank">&gt;&gt;331</a> <br> <a href="../test/read.cgi/linux/1479089662/329" rel="noopener noreferrer" target="_blank">&gt;&gt;329</a>にも言ってやれ <>
anonymous<>sage<>2017/02/10(金) 01:29:42.29 ID:OLYVzSJ6<> <a href="../test/read.cgi/linux/1479089662/329" rel="noopener noreferrer" target="_blank">&gt;&gt;329</a> <br> 基本の使い方の違いさえわかれば、あとは応用ソフトウェアの使い方の問題でしょ。 <br> 基本が大事。 <>
login:Penguin<>sage<>2017/02/11(土) 00:28:07.35 ID:C355eLo9<> <a href="../test/read.cgi/linux/1479089662/333" rel="noopener noreferrer" target="_blank">&gt;&gt;333</a> <br> いいや、代替の利かないアプリケーションってどの職場にもそれなりにあるの。 <br> LibreOfficeを使えば何とかなる！ってのは馬鹿の思いつきでしかない訳。 <br> <br> ウチの職場だとそうだね。タイムレコーダーと連動した勤怠管理やってるけどどうしよう。 <br> カッティングプロッターがIllustratorでしか動かないけどこれもどうしよう。 <br> 客先から山にMSOfficeとAutoCADのデータ飛んでくるけど、これ無理だよね。 <br> ああ、基幹業務はMSAccessだねｗ誰こんなので作った阿呆ｗｗｗ <br> <br> みたいにね。零細でPC活用している訳でもないウチがこうなんだから、どこでも無理よｗ <>
login:Penguin<>sage<>2017/02/11(土) 09:42:25.17 ID:V7QsrLet<> Linuxの理念と業務ユーザーの思惑は一致しないだろ <br> MS Officeでんでんの話ではないよ <>
login:Penguin<>sage<>2017/02/11(土) 13:42:28.63 ID:gC4+yvVC<> 云々・・・でんでんではない。うんぬんだｗ <>
login:Penguin<>sage<>2017/02/11(土) 13:43:56.03 ID:QJsLPuIu<> 何故か変換できないシリーズ <>
login:Penguin<>sage<>2017/02/11(土) 18:00:57.92 ID:q9tkoVe3<> <a href="../test/read.cgi/linux/1479089662/336" rel="noopener noreferrer" target="_blank">&gt;&gt;336</a> <br> まずは総理に言ってこい <>
login:Penguin<>sage<>2017/02/11(土) 18:35:23.12 ID:L/1o6774<> 今のwindos10は業務用に使えない。 <br> 今までwindos7上のVMWareでlinuxを使ってきたけど、先を見越してlinux上のVMwareでwindowsを使うように全て移行した。 <>
login:Penguin<>sage<>2017/02/11(土) 20:45:51.68 ID:Z/7Mv72n<> <a href="../test/read.cgi/linux/1479089662/339" rel="noopener noreferrer" target="_blank">&gt;&gt;339</a> <br> 2行目が意味不明 <>
login:Penguin<>sage<>2017/02/12(日) 08:04:10.32 ID:imbNxust<> Windowsに仮想入れてlinuxを動かすのではなくてホストOSをlinuxにして仮想上でWindowsを動かしてるんだね <br> i7とかなら仮想も全然問題ないだろうしいい選択なのかもね <br> 自分もこの前まで仮想上でXP動かしてた <br> もうWindowsが無くてもなんとかなってきたので消しちゃったけど <>
login:Penguin<>sage<>2017/02/12(日) 11:10:16.31 ID:I9G/LAq4<> いや、そんな話は読み取れるが、 <br> なぜWin10が業務用に使えないから、Win7ホストをLinuxホストに変えたのか。脈絡が無さ過ぎる。 <>
login:Penguin<>sage<>2017/02/12(日) 11:23:56.87 ID:LawyqVkP<> どうせMSに情報が漏れるから怖くて使えないとかそういう自意識過剰な理由だろ <>
login:Penguin<>sage<>2017/02/12(日) 12:37:17.68 ID:nidQ/DJW<> <a href="../test/read.cgi/linux/1479089662/343" rel="noopener noreferrer" target="_blank">&gt;&gt;343</a> <br> 確かに漏れるかもね。 <>
